Driver,Compound,FP2AvgPace,FP2BestPace,FP2DegRate,FP2LapCount,FP2AvgTyreLife,Year,RoundNumber,EventName,SessionSource
HAM,SOFT,110.80333333333334,109.143,0.4978666666666713,9.0,11.0,2024,14,Belgian Grand Prix,FP2
ALO,MEDIUM,113.7165,109.043,2.361880952380952,8.0,12.5,2024,14,Belgian Grand Prix,FP2
BOT,MEDIUM,113.8228,109.505,1.6549212121212118,10.0,12.5,2024,14,Belgian Grand Prix,FP2
ALB,MEDIUM,110.4718888888889,109.496,-0.0350666666666649,9.0,11.0,2024,14,Belgian Grand Prix,FP2
NOR,SOFT,79.480875,74.75,2.6352738095238086,8.0,10.5,2024,15,Dutch Grand Prix,FP2
OCO,MEDIUM,94.28483333333334,73.313,-3.028085714285723,6.0,5.5,2024,15,Dutch Grand Prix,FP2
VER,SOFT,79.29554545454545,75.051,1.7001181818181808,11.0,10.0,2024,15,Dutch Grand Prix,FP2
STR,SOFT,77.0708,76.263,0.2193212121212113,10.0,12.5,2024,15,Dutch Grand Prix,FP2
STR,MEDIUM,95.87566666666665,72.492,-3.258114285714292,6.0,5.5,2024,15,Dutch Grand Prix,FP2
PER,MEDIUM,80.715,76.21,1.556357142857144,13.0,17.0,2024,15,Dutch Grand Prix,FP2
OCO,SOFT,77.35686666666666,76.15,0.1642214285714268,15.0,15.0,2024,15,Dutch Grand Prix,FP2
SAR,MEDIUM,80.79592307692307,75.844,1.592054945054945,13.0,15.0,2024,15,Dutch Grand Prix,FP2
RUS,SOFT,78.40158333333332,75.245,1.2868566433566475,12.0,10.5,2024,15,Dutch Grand Prix,FP2
RIC,SOFT,77.12346153846154,75.82,0.1702637362637361,13.0,13.0,2024,15,Dutch Grand Prix,FP2
RIC,MEDIUM,94.27642857142855,73.385,-3.517000000000004,7.0,6.0,2024,15,Dutch Grand Prix,FP2
PIA,SOFT,76.1664,75.506,0.0433454545454575,10.0,11.5,2024,15,Dutch Grand Prix,FP2
PIA,MEDIUM,82.33966666666667,75.198,3.5431428571428567,6.0,12.5,2024,15,Dutch Grand Prix,FP2
HAM,MEDIUM,77.08683333333333,75.745,-0.2797428571428519,6.0,13.5,2024,15,Dutch Grand Prix,FP2
GAS,HARD,83.25090476190476,72.952,-0.0509429837518468,21.0,14.428571428571429,2024,15,Dutch Grand Prix,FP2
MAG,HARD,103.28283333333331,73.347,-5.911000000000009,6.0,5.5,2024,15,Dutch Grand Prix,FP2
LEC,MEDIUM,81.70566666666667,75.646,1.873017857142858,15.0,18.0,2024,15,Dutch Grand Prix,FP2
NOR,MEDIUM,75.5569,75.253,0.0040787878787885,10.0,13.5,2024,15,Dutch Grand Prix,FP2
MAG,SOFT,81.643125,76.584,1.5937558823529423,16.0,15.5,2024,15,Dutch Grand Prix,FP2
BOT,SOFT,79.76125,76.648,0.7593811188811191,12.0,15.5,2024,15,Dutch Grand Prix,FP2
ALO,SOFT,76.89399999999999,76.245,0.0665666666666669,9.0,12.0,2024,15,Dutch Grand Prix,FP2
ALO,MEDIUM,97.25157142857142,72.384,1.688607142857142,7.0,6.0,2024,15,Dutch Grand Prix,FP2
ALB,HARD,79.41906666666667,75.867,1.1674214285714266,15.0,17.0,2024,15,Dutch Grand Prix,FP2
VER,MEDIUM,76.52300000000001,75.754,0.1440500000000001,9.0,12.0,2024,15,Dutch Grand Prix,FP2
TSU,HARD,83.42025,72.597,-0.6596416803953865,20.0,13.9,2024,15,Dutch Grand Prix,FP2
ZHO,MEDIUM,86.27725000000001,73.622,-0.1710949635208281,20.0,13.9,2024,15,Dutch Grand Prix,FP2
LEC,MEDIUM,89.52266666666668,84.604,1.955489510489511,12.0,15.5,2024,16,Italian Grand Prix,FP2
NOR,MEDIUM,89.66416666666667,84.741,1.8141608391608404,12.0,10.5,2024,16,Italian Grand Prix,FP2
STR,MEDIUM,86.18785714285715,85.885,0.1539285714285662,7.0,11.0,2024,16,Italian Grand Prix,FP2
SAI,MEDIUM,85.99775,84.946,0.1938571428571444,8.0,14.5,2024,16,Italian Grand Prix,FP2
PER,MEDIUM,91.06916666666667,84.553,4.980028571428571,6.0,7.5,2024,16,Italian Grand Prix,FP2
PIA,MEDIUM,85.50659999999999,84.771,0.0901575757575771,10.0,9.5,2024,16,Italian Grand Prix,FP2
ZHO,MEDIUM,92.53018181818182,86.962,2.0548909090909047,11.0,15.0,2024,16,Italian Grand Prix,FP2
VER,MEDIUM,89.18084615384615,84.765,1.5670219780219778,13.0,13.0,2024,16,Italian Grand Prix,FP2
RIC,SOFT,86.57783333333333,85.897,0.4219142857142844,6.0,10.5,2024,16,Italian Grand Prix,FP2
RUS,MEDIUM,84.95533333333333,84.218,-0.1833714285714284,6.0,10.5,2024,16,Italian Grand Prix,FP2
COL,SOFT,92.88716666666666,84.16,6.806657142857137,6.0,10.5,2024,16,Italian Grand Prix,FP2
HAM,MEDIUM,90.98766666666668,84.11,2.3049230769230773,12.0,10.5,2024,16,Italian Grand Prix,FP2
ALO,MEDIUM,86.20725,85.76,0.1145000000000042,8.0,11.5,2024,16,Italian Grand Prix,FP2
BOT,MEDIUM,89.1049,85.674,1.4339575757575758,10.0,13.5,2024,16,Italian Grand Prix,FP2
GAS,MEDIUM,117.0572857142857,81.819,-2.266500000000012,7.0,6.0,2024,16,Italian Grand Prix,FP2
ALB,MEDIUM,88.58836363636362,85.242,1.4194818181818176,11.0,15.0,2024,16,Italian Grand Prix,FP2
HUL,MEDIUM,85.99837500000001,85.411,0.1521071428571445,8.0,11.5,2024,16,Italian Grand Prix,FP2
BOT,MEDIUM,116.07018181818184,110.628,1.846672727272725,11.0,14.0,2024,17,Azerbaijan Grand Prix,FP2
ALO,MEDIUM,111.81816666666668,109.262,0.0901958041958058,12.0,14.5,2024,17,Azerbaijan Grand Prix,FP2
GAS,MEDIUM,114.42625,109.421,2.8660476190476247,8.0,11.5,2024,17,Azerbaijan Grand Prix,FP2
RIC,MEDIUM,111.97572727272728,110.586,0.3074636363636358,11.0,14.0,2024,17,Azerbaijan Grand Prix,FP2
RUS,HARD,108.66033333333333,107.457,0.1482666666666635,9.0,7.0,2024,17,Azerbaijan Grand Prix,FP2
NOR,MEDIUM,109.51816666666669,108.907,0.2192285714285649,6.0,10.5,2024,17,Azerbaijan Grand Prix,FP2
ALB,MEDIUM,110.90222222222222,109.677,-0.1927499999999982,9.0,13.0,2024,17,Azerbaijan Grand Prix,FP2
PER,MEDIUM,109.52488888888888,108.485,0.2231833333333317,9.0,14.0,2024,17,Azerbaijan Grand Prix,FP2
BEA,MEDIUM,113.89654545454546,110.161,1.6587454545454523,11.0,13.0,2024,17,Azerbaijan Grand Prix,FP2
VER,MEDIUM,111.12266666666667,108.792,0.0596000000000018,9.0,12.0,2024,17,Azerbaijan Grand Prix,FP2
STR,MEDIUM,120.54825,109.834,3.42197619047619,8.0,13.5,2024,17,Azerbaijan Grand Prix,FP2
SAI,MEDIUM,114.22711111111111,108.112,-0.1752000000000022,9.0,13.0,2024,17,Azerbaijan Grand Prix,FP2
HUL,MEDIUM,116.68636363636364,110.886,1.4078000000000035,11.0,12.0,2024,17,Azerbaijan Grand Prix,FP2
COL,MEDIUM,111.3154,109.383,0.5978424242424245,10.0,12.5,2024,17,Azerbaijan Grand Prix,FP2
TSU,MEDIUM,111.21163636363634,109.945,-0.1625272727272669,11.0,12.0,2024,17,Azerbaijan Grand Prix,FP2
OCO,MEDIUM,111.5855,109.617,-0.3887714285714245,6.0,11.5,2024,17,Azerbaijan Grand Prix,FP2
PIA,MEDIUM,109.6228,108.507,0.0649696969696939,10.0,12.5,2024,17,Azerbaijan Grand Prix,FP2
ALO,SOFT,104.25377777777776,97.774,2.9619999999999984,9.0,12.0,2024,18,Singapore Grand Prix,FP2
HUL,MEDIUM,103.05525,97.955,1.81538111888112,12.0,14.5,2024,18,Singapore Grand Prix,FP2
LEC,MEDIUM,102.30254545454544,97.136,2.1035545454545472,11.0,16.0,2024,18,Singapore Grand Prix,FP2
ALB,MEDIUM,98.4425,97.554,0.1809047619047617,8.0,12.5,2024,18,Singapore Grand Prix,FP2
BOT,HARD,104.9267,99.111,2.1047212121212118,10.0,13.5,2024,18,Singapore Grand Prix,FP2
NOR,SOFT,97.6212857142857,96.747,0.336535714285711,7.0,12.0,2024,18,Singapore Grand Prix,FP2
SAI,MEDIUM,103.39533333333333,96.866,2.7713,9.0,16.0,2024,18,Singapore Grand Prix,FP2
COL,HARD,103.5133,96.929,2.4577515151515144,10.0,13.5,2024,18,Singapore Grand Prix,FP2
HAM,MEDIUM,103.6440909090909,97.067,2.188436363636361,11.0,15.0,2024,18,Singapore Grand Prix,FP2
RUS,MEDIUM,100.1721,97.528,0.3880545454545485,10.0,14.5,2024,18,Singapore Grand Prix,FP2
TSU,HARD,102.67341666666664,98.441,1.374465034965033,12.0,15.5,2024,18,Singapore Grand Prix,FP2
STR,MEDIUM,105.32014285714286,98.384,4.43589285714286,7.0,14.0,2024,18,Singapore Grand Prix,FP2
VER,HARD,103.71744444444444,97.215,2.977566666666667,9.0,12.0,2024,18,Singapore Grand Prix,FP2
PER,HARD,103.51566666666666,98.356,2.340583333333334,9.0,14.0,2024,18,Singapore Grand Prix,FP2
MAG,SOFT,102.9670909090909,98.572,1.9592363636363648,11.0,13.0,2024,18,Singapore Grand Prix,FP2
GAS,MEDIUM,101.53916666666667,97.23,1.7182657342657357,12.0,14.5,2024,18,Singapore Grand Prix,FP2
OCO,HARD,104.45066666666666,97.904,2.4462307692307688,12.0,14.5,2024,18,Singapore Grand Prix,FP2
PIA,MEDIUM,107.53666666666668,97.392,7.050171428571408,6.0,17.5,2024,18,Singapore Grand Prix,FP2
ZHO,MEDIUM,104.38144444444444,98.273,3.1676833333333385,9.0,14.0,2024,18,Singapore Grand Prix,FP2
RIC,MEDIUM,104.44907692307692,97.944,1.9801428571428563,13.0,14.0,2024,18,Singapore Grand Prix,FP2
RUS,MEDIUM,98.95655555555555,98.192,0.03126109391124746,18.0,15.5,2024,19,United States Grand Prix,Sprint
HUL,MEDIUM,99.36311111111111,98.746,-0.050222910216719145,18.0,15.5,2024,19,United States Grand Prix,Sprint
PIA,MEDIUM,99.53833333333334,97.567,-0.11319917440660657,18.0,10.5,2024,19,United States Grand Prix,Sprint
LAW,MEDIUM,100.15833333333335,99.237,-0.058049535603711844,18.0,13.5,2024,19,United States Grand Prix,Sprint
LEC,MEDIUM,98.42977777777777,97.748,-0.012557275541791651,18.0,13.5,2024,19,United States Grand Prix,Sprint
MAG,MEDIUM,99.3537777777778,98.602,-0.029411764705882734,18.0,15.5,2024,19,United States Grand Prix,Sprint
NOR,MEDIUM,98.47894444444445,98.045,0.026448916408668623,18.0,15.5,2024,19,United States Grand Prix,Sprint
OCO,MEDIUM,100.04133333333334,98.835,-0.04456965944272461,18.0,10.5,2024,19,United States Grand Prix,Sprint
PER,MEDIUM,99.51894444444444,98.452,-0.08462229102166961,18.0,13.5,2024,19,United States Grand Prix,Sprint
SAI,MEDIUM,98.23577777777776,97.552,-0.03983900928792273,18.0,13.5,2024,19,United States Grand Prix,Sprint
VER,MEDIUM,98.1853888888889,97.463,-0.030428276573785613,18.0,13.5,2024,19,United States Grand Prix,Sprint
ZHO,MEDIUM,100.536,99.705,-0.07212590299277698,18.0,10.5,2024,19,United States Grand Prix,Sprint
ALB,MEDIUM,100.03450000000001,99.198,-0.09749122807017623,18.0,10.5,2024,19,United States Grand Prix,Sprint
ALO,MEDIUM,100.28722222222223,99.25,-0.08387203302373387,18.0,13.5,2024,19,United States Grand Prix,Sprint
BOT,MEDIUM,100.66388888888889,99.642,-0.013490196078431122,18.0,16.5,2024,19,United States Grand Prix,Sprint
COL,MEDIUM,100.02261111111112,99.335,-0.008872033023735121,18.0,14.5,2024,19,United States Grand Prix,Sprint
GAS,MEDIUM,100.11283333333333,99.438,-0.04831888544891315,18.0,13.5,2024,19,United States Grand Prix,Sprint
TSU,MEDIUM,100.04599999999999,99.136,0.008563467492255693,18.0,10.5,2024,19,United States Grand Prix,Sprint
HAM,MEDIUM,99.01983333333334,98.323,0.02775541795665528,18.0,14.5,2024,19,United States Grand Prix,Sprint
STR,MEDIUM,100.09794444444445,99.532,-0.02577192982455681,18.0,13.5,2024,19,United States Grand Prix,Sprint
STR,TEST_UNKNOWN,83.00545000000001,81.977,0.0811363636363632,20.0,11.5,2024,20,Mexico City Grand Prix,FP2
ALO,TEST_UNKNOWN,83.54921428571429,82.665,0.2619411764705869,14.0,10.5,2024,20,Mexico City Grand Prix,FP2
PIA,TEST_UNKNOWN,82.1165,81.444,0.0490952380952403,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
PER,TEST_UNKNOWN,82.90044444444443,81.723,0.213500000000003,18.0,11.0,2024,20,Mexico City Grand Prix,FP2
OCO,TEST_UNKNOWN,82.5835625,82.023,0.1059226190476209,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
TSU,TEST_UNKNOWN,82.7001875,82.13,0.0904702380952397,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
BOT,TEST_UNKNOWN,83.00725,82.298,0.1809642857142853,16.0,11.5,2024,20,Mexico City Grand Prix,FP2
COL,TEST_UNKNOWN,83.299625,82.22,0.4439642857142861,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
GAS,TEST_UNKNOWN,82.5265,81.64,0.1158452380952395,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
HAM,TEST_UNKNOWN,82.279375,81.416,0.1776071428571448,16.0,11.5,2024,20,Mexico City Grand Prix,FP2
HUL,TEST_UNKNOWN,82.9322,82.079,0.1240181818181832,20.0,11.5,2024,20,Mexico City Grand Prix,FP2
LAW,TEST_UNKNOWN,82.77975,82.139,0.0388522727272728,16.0,10.0,2024,20,Mexico City Grand Prix,FP2
LEC,TEST_UNKNOWN,81.9627857142857,81.001,0.2204642857142828,14.0,10.0,2024,20,Mexico City Grand Prix,FP2
MAG,TEST_UNKNOWN,83.13285,81.818,-0.0901242424242417,20.0,11.5,2024,20,Mexico City Grand Prix,FP2
NOR,TEST_UNKNOWN,82.2105,81.409,0.1233571428571438,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
ZHO,TEST_UNKNOWN,83.34756250000001,82.815,0.1415297619047652,16.0,10.5,2024,20,Mexico City Grand Prix,FP2
SAI,TEST_UNKNOWN,81.98479999999999,81.145,-0.027387878787877,20.0,11.5,2024,20,Mexico City Grand Prix,FP2
ALB,MEDIUM,75.12108695652172,71.692,0.34329446640316075,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
GAS,MEDIUM,74.91017391304348,72.4,0.3991304347826074,23.0,13.0,2024,21,São Paulo Grand Prix,Sprint
COL,MEDIUM,75.45217391304348,72.701,0.4042055335968366,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
BEA,MEDIUM,75.60239130434782,72.974,0.4742895256916992,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
ALO,MEDIUM,76.33017391304347,73.111,0.41547529644268844,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
NOR,MEDIUM,74.30491304347825,71.917,0.4447114624505914,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
OCO,MEDIUM,75.46,72.882,0.3865227272727281,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
LAW,MEDIUM,75.00500000000001,72.596,0.40675988142292285,23.0,13.0,2024,21,São Paulo Grand Prix,Sprint
LEC,MEDIUM,74.49656521739132,71.914,0.47750098814229286,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
HAM,MEDIUM,75.28399999999999,72.546,0.3733369565217383,23.0,20.0,2024,21,São Paulo Grand Prix,Sprint
HUL,MEDIUM,73.5643888888889,72.879,0.018211558307532336,18.0,15.5,2024,21,São Paulo Grand Prix,Sprint
BOT,MEDIUM,75.83095652173914,72.698,0.3350830039525702,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
TSU,MEDIUM,75.7264347826087,72.838,0.3606156126482199,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
ZHO,MEDIUM,76.04578260869565,73.559,0.4045849802371525,23.0,18.0,2024,21,São Paulo Grand Prix,Sprint
VER,MEDIUM,74.29613043478261,71.852,0.4425790513833966,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
PER,MEDIUM,74.8396956521739,71.678,0.3799624505928862,23.0,17.0,2024,21,São Paulo Grand Prix,Sprint
STR,MEDIUM,76.31604347826087,73.56,0.4185889328063255,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
RUS,MEDIUM,74.69800000000001,72.142,0.42321739130434793,23.0,19.0,2024,21,São Paulo Grand Prix,Sprint
SAI,MEDIUM,74.50208695652174,71.975,0.431702569169959,23.0,16.0,2024,21,São Paulo Grand Prix,Sprint
PIA,MEDIUM,74.35669565217391,71.783,0.4570612648221356,23.0,17.0,2024,21,São Paulo Grand Prix,Sprint
GAS,MEDIUM,105.0752777777778,95.891,-0.0548688246758759,18.0,12.72222222222222,2024,22,Las Vegas Grand Prix,FP2
SAI,MEDIUM,105.98983333333334,94.775,-0.4240036070799438,18.0,12.61111111111111,2024,22,Las Vegas Grand Prix,FP2
RUS,MEDIUM,99.3003,98.148,-0.0721999999999993,10.0,14.5,2024,22,Las Vegas Grand Prix,FP2
PIA,MEDIUM,103.1659230769231,95.819,-0.8534285714285761,13.0,11.076923076923077,2024,22,Las Vegas Grand Prix,FP2
PER,MEDIUM,99.22366666666667,98.393,-0.0397666666666677,9.0,14.0,2024,22,Las Vegas Grand Prix,FP2
OCO,MEDIUM,100.18755555555556,98.783,0.142116666666662,9.0,14.0,2024,22,Las Vegas Grand Prix,FP2
NOR,MEDIUM,101.15442857142855,98.208,0.9029285714285666,7.0,12.0,2024,22,Las Vegas Grand Prix,FP2
LEC,MEDIUM,103.3054705882353,94.476,0.6192055417700557,17.0,12.058823529411764,2024,22,Las Vegas Grand Prix,FP2
LAW,MEDIUM,105.85200000000002,99.693,3.231650000000001,9.0,14.0,2024,22,Las Vegas Grand Prix,FP2
HUL,MEDIUM,102.6297,98.806,1.7658727272727286,10.0,12.5,2024,22,Las Vegas Grand Prix,FP2
HAM,SOFT,107.89525,98.651,4.872571428571432,8.0,12.5,2024,22,Las Vegas Grand Prix,FP2
TSU,MEDIUM,103.22333333333331,99.011,2.017983333333334,9.0,11.0,2024,22,Las Vegas Grand Prix,FP2
COL,SOFT,108.7005,95.868,2.7349428571428507,6.0,5.5,2024,22,Las Vegas Grand Prix,FP2
COL,MEDIUM,102.2885,99.205,1.2979999999999954,8.0,13.5,2024,22,Las Vegas Grand Prix,FP2
BOT,MEDIUM,105.341,99.34,2.965766666666669,9.0,14.0,2024,22,Las Vegas Grand Prix,FP2
ALO,SOFT,111.04433333333331,95.44,-0.3646285714285763,6.0,5.5,2024,22,Las Vegas Grand Prix,FP2
ALO,MEDIUM,104.788375,100.999,1.7899166666666664,8.0,11.5,2024,22,Las Vegas Grand Prix,FP2
STR,MEDIUM,101.64185714285712,99.561,-0.410142857142853,7.0,12.0,2024,22,Las Vegas Grand Prix,FP2
ZHO,MEDIUM,109.03293333333332,97.639,-0.8869403578528837,15.0,11.2,2024,22,Las Vegas Grand Prix,FP2
VER,MEDIUM,105.64235294117644,95.834,0.106136515214671,17.0,12.176470588235292,2024,22,Las Vegas Grand Prix,FP2
SAI,MEDIUM,85.22405555555555,84.405,-0.10721259029927284,18.0,11.5,2024,23,Qatar Grand Prix,Sprint
STR,MEDIUM,86.22627777777778,85.369,-0.14142105263157978,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
COL,nan,87.03766666666667,86.601,,3.0,,2024,23,Qatar Grand Prix,Sprint
HAM,MEDIUM,85.433,84.337,-0.09962229102167244,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
GAS,MEDIUM,85.80583333333334,84.93,-0.12372239422084366,18.0,17.5,2024,23,Qatar Grand Prix,Sprint
ALO,MEDIUM,86.01227777777777,84.281,-0.15187925696594567,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
ALB,MEDIUM,86.66366666666666,85.443,-0.12134778121775114,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
BOT,nan,87.73033333333332,87.122,,3.0,,2024,23,Qatar Grand Prix,Sprint
BOT,MEDIUM,85.87393333333333,85.447,-0.07049642857143243,15.0,16.0,2024,23,Qatar Grand Prix,Sprint
COL,MEDIUM,86.2864,85.599,-0.0872071428571452,15.0,8.0,2024,23,Qatar Grand Prix,Sprint
LEC,MEDIUM,85.35,83.923,-0.10267285861712559,18.0,11.5,2024,23,Qatar Grand Prix,Sprint
LAW,MEDIUM,86.67283333333334,85.762,-0.1304922600619183,18.0,17.5,2024,23,Qatar Grand Prix,Sprint
HUL,MEDIUM,85.50172222222223,84.284,-0.13673168214654444,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
PER,nan,86.36899999999999,86.185,,3.0,,2024,23,Qatar Grand Prix,Sprint
PER,MEDIUM,86.38238461538461,84.892,-0.06929829984544067,13.0,15.846153846153847,2024,23,Qatar Grand Prix,Sprint
VER,MEDIUM,85.54122222222222,84.577,-0.14078844169246735,18.0,18.5,2024,23,Qatar Grand Prix,Sprint
TSU,MEDIUM,86.66333333333333,85.838,-0.13223942208462286,18.0,17.5,2024,23,Qatar Grand Prix,Sprint
ZHO,SOFT,88.462875,87.435,0.3198452380952336,8.0,5.5,2024,23,Qatar Grand Prix,Sprint
ZHO,MEDIUM,85.714875,85.051,-0.10708333333333261,8.0,13.5,2024,23,Qatar Grand Prix,Sprint
RUS,MEDIUM,85.23011111111113,84.38,-0.10938286893704752,18.0,14.5,2024,23,Qatar Grand Prix,Sprint
PIA,MEDIUM,85.23505555555555,84.454,-0.1029979360165138,18.0,15.5,2024,23,Qatar Grand Prix,Sprint
MAG,MEDIUM,85.77238888888888,84.568,-0.15847574819401528,18.0,16.5,2024,23,Qatar Grand Prix,Sprint
NOR,MEDIUM,85.30338888888889,84.329,-0.08747884416924827,18.0,15.5,2024,23,Qatar Grand Prix,Sprint
OCO,MEDIUM,86.535,85.598,-0.1313044375644972,18.0,17.5,2024,23,Qatar Grand Prix,Sprint
DOO,MEDIUM,90.70366666666666,90.301,-0.1866285714285667,6.0,13.5,2024,24,Abu Dhabi Grand Prix,FP2
GAS,MEDIUM,94.5604,90.068,2.321975757575761,10.0,15.5,2024,24,Abu Dhabi Grand Prix,FP2
LAW,MEDIUM,107.90661538461538,85.447,0.3505215946843842,13.0,5.769230769230769,2024,24,Abu Dhabi Grand Prix,FP2
HUL,SOFT,94.936875,88.166,4.226273809523815,8.0,6.5,2024,24,Abu Dhabi Grand Prix,FP2
HAM,MEDIUM,95.7812222222222,89.063,3.5449666666666624,9.0,17.0,2024,24,Abu Dhabi Grand Prix,FP2
RUS,MEDIUM,89.93671428571429,89.736,-0.0001428571428646,7.0,6.0,2024,24,Abu Dhabi Grand Prix,FP2
SAI,MEDIUM,96.0108,89.478,2.748521212121219,10.0,16.5,2024,24,Abu Dhabi Grand Prix,FP2
STR,MEDIUM,104.0355882352941,85.642,-1.5213678543461246,17.0,13.058823529411764,2024,24,Abu Dhabi Grand Prix,FP2
TSU,MEDIUM,105.8025,85.155,1.2125748194014423,14.0,6.357142857142857,2024,24,Abu Dhabi Grand Prix,FP2
ZHO,MEDIUM,93.438,90.076,1.8696666666666688,8.0,6.5,2024,24,Abu Dhabi Grand Prix,FP2
VER,MEDIUM,94.87733333333334,89.507,1.8240489510489544,12.0,16.5,2024,24,Abu Dhabi Grand Prix,FP2
BOT,MEDIUM,92.331,89.383,1.5856190476190537,8.0,12.5,2024,24,Abu Dhabi Grand Prix,FP2
ALO,MEDIUM,90.31833333333331,90.002,0.185142857142849,6.0,5.5,2024,24,Abu Dhabi Grand Prix,FP2
MAG,MEDIUM,93.3581,90.061,1.591642424242425,10.0,13.5,2024,24,Abu Dhabi Grand Prix,FP2
NOR,MEDIUM,89.68471428571429,89.347,-0.0654642857142825,7.0,13.0,2024,24,Abu Dhabi Grand Prix,FP2
PER,MEDIUM,94.2285,89.113,2.172830303030306,10.0,15.5,2024,24,Abu Dhabi Grand Prix,FP2
PIA,MEDIUM,100.00946153846154,84.798,-2.3861301272984434,13.0,10.76923076923077,2024,24,Abu Dhabi Grand Prix,FP2
LEC,MEDIUM,95.23454545454544,89.658,2.1963909090909075,11.0,17.0,2024,24,Abu Dhabi Grand Prix,FP2
